,x,y,layer,weight,clusterId,rho,NH,ClusterNumbers,isOutlier,isSeed,delta
13,0.0998849586452191,0.1346807441092559,0.0,15693.320338569616,1.0,3028234.241624797,12.0,0.0,0.0,0.0,0.05379447656203261
14,0.1319091580651985,0.1179936562177297,0.0,15668.179232457183,1.0,3028221.6710717413,13.0,0.0,0.0,0.0,0.03611105441260516
15,-0.1281272210233063,-0.1385907900250881,0.0,15634.51739792384,1.0,3028204.8401544746,8.0,0.0,0.0,0.0,0.09135901974343288
16,0.1553718262244021,-0.108667796241434,0.0,15631.976194298271,1.0,3028203.569552662,7.0,0.0,0.0,0.0,0.10286928744943057
17,-0.128015986573363,0.1506156155538791,0.0,15607.577622400411,1.0,3028191.3702667127,9.0,0.0,0.0,0.0,0.1571429978346793
18,-0.1983861819000531,0.0139746770769643,0.0,15603.838398794014,1.0,3028189.5006549098,10.0,0.0,0.0,0.0,0.05424922295151973
19,-0.1942523241589415,0.0856574100324164,0.0,15560.8406075337,1.0,3028168.0017592795,18.0,0.0,0.0,0.0,0.0718018313400599
20,0.2200224956110381,-0.0285363239395264,0.0,15528.561557487972,1.0,3028151.8622342567,16.0,0.0,0.0,0.0,0.10296000148315605
21,-0.2217394133187764,-0.0150074980712879,0.0,15527.246560951997,1.0,3028151.2047359888,18.0,0.0,0.0,0.0,0.03722015440618714
22,-0.2042487210082769,0.1137416759377706,0.0,15486.454910639844,1.0,3028130.8089108323,19.0,0.0,0.0,0.0,0.029810299250628843
23,0.0924804349896167,0.2175673992877383,0.0,15476.906621408309,1.0,3028126.0347662163,12.0,0.0,0.0,0.0,0.07748945333974708
24,-0.0797181995548053,-0.2343441725696556,0.0,15435.298984183362,1.0,3028105.2309476044,11.0,0.0,0.0,0.0,0.09042004182696532
25,-0.0898475694054005,-0.2371518593011824,0.0,15411.844305152972,1.0,3028093.503608089,24.0,0.0,0.0,0.0,0.010511290993619127
26,0.2208945114549724,0.1550928525267581,0.0,15346.217558336866,1.0,3028060.690234681,14.0,0.0,0.0,0.0,0.0964092499954168
27,0.1759226849262521,-0.2206374717178178,0.0,15294.270437901609,1.0,3028034.7166744634,16.0,0.0,0.0,0.0,0.11384000184324537
28,-0.2839339393712616,-0.0006354904635116,0.0,15286.707756205573,1.0,3028030.9353336156,21.0,0.0,0.0,0.0,0.06383348395294777
29,0.2442067570630693,0.1453564260693806,0.0,15285.587701794417,1.0,3028030.3753064093,26.0,0.0,0.0,0.0,0.02526378426626054
30,0.0268498341926531,-0.2890206505196352,0.0,15258.949670677302,1.0,3028017.0562908514,24.0,0.0,0.0,0.0,0.11977588679619133
31,0.2118246079015875,0.2056982893551623,0.0,15236.629954344273,1.0,3028005.8964326843,26.0,0.0,0.0,0.0,0.05141180202114404
32,0.2648633300846634,0.1316462585473591,0.0,15234.330385193329,1.0,3028004.746648109,29.0,0.0,0.0,0.0,0.02479239202816748
33,0.0018014273927126,0.2985181122038277,0.0,15221.896726788018,1.0,3027998.5298189064,23.0,0.0,0.0,0.0,0.12155533859268589
34,0.1856297546207404,-0.2461705232749789,0.0,15176.739404584743,1.0,3027975.951157805,27.0,0.0,0.0,0.0,0.02731600124239088
35,-0.2295019662038998,-0.2211945542838217,0.0,15127.193646966643,1.0,3027951.178278996,15.0,0.0,0.0,0.0,0.13076781266864831
36,-0.2612106505860164,0.202010164231099,0.0,15071.018038868737,1.0,3027923.090474947,22.0,0.0,0.0,0.0,0.10505230814603174
37,0.1293219612572545,-0.305385453193605,0.0,15063.896147350148,1.0,3027919.5295291874,34.0,0.0,0.0,0.0,0.08171276227574752
38,-0.1708369899850284,-0.2866220659378118,0.0,15053.708558158,1.0,3027914.4357345914,35.0,0.0,0.0,0.0,0.08787683833635435
39,0.2062072473352461,0.2654260631336386,0.0,15041.407646458849,1.0,3027908.285278742,31.0,0.0,0.0,0.0,0.05999134687823843
40,-0.3379772979020076,0.0417085891046696,0.0,15018.893713979662,1.0,3027897.0283125024,28.0,0.0,0.0,0.0,0.0686564321513958
41,0.328374986261063,0.0999336682732173,0.0,15005.018093912722,1.0,3027890.090502469,32.0,0.0,0.0,0.0,0.07098886428282107
42,-0.3475107221125184,-0.0244213812093722,0.0,14978.45846607079,1.0,3027876.8106885483,40.0,0.0,0.0,0.0,0.06681361501156484
43,0.2631559855150357,0.2317999241563461,0.0,14966.314575829228,1.0,3027870.7387434267,31.0,0.0,0.0,0.0,0.05758650594530616
44,-0.3516335326111697,-0.0391167041689286,0.0,14949.905678373869,1.0,3027862.5342947,42.0,0.0,0.0,0.0,0.015262702358804456
45,-0.26826263071621,-0.2381267774379143,0.0,14923.818877972311,1.0,3027849.490894499,35.0,0.0,0.0,0.0,0.04229762752656291
46,-0.2421905481489592,-0.2682545740052291,0.0,14909.293308965667,1.0,3027842.2281099954,45.0,0.0,0.0,0.0,0.039842660746931144
47,0.2279837084822328,0.2829822127396821,0.0,14898.57197193364,1.0,3027836.8674414796,39.0,0.0,0.0,0.0,0.02797199758823104
48,-0.2956361815673616,0.2154176972790256,0.0,14885.541184298518,1.0,3027830.352047662,36.0,0.0,0.0,0.0,0.03694427054062379
49,-0.3639497803879921,-0.05045244661011,0.0,14876.617329755823,1.0,3027825.8901203903,44.0,0.0,0.0,0.0,0.01673884751089165
50,-0.1593997738089521,0.3328699382903795,0.0,14867.650982106012,1.0,3027821.4069465655,33.0,0.0,0.0,0.0,0.16482073663328983
51,0.275140871346784,-0.247009765025946,0.0,14863.892622189556,1.0,3027819.5277666072,34.0,0.0,0.0,0.0,0.08951505093703498
52,0.2988161972152219,-0.2180660542287923,0.0,14862.94433147269,1.0,3027819.053621249,51.0,0.0,0.0,0.0,0.03739330755210076
53,-0.125163708092411,0.3485071200504548,0.0,14860.869291060402,1.0,3027818.0161010427,50.0,0.0,0.0,0.0,0.03763814088321782
54,-0.3075616816648148,0.2106238066502133,0.0,14847.252504522809,1.0,3027811.207707774,48.0,0.0,0.0,0.0,0.012852973972406949
55,0.2240579261529578,0.3069624417176437,0.0,14806.690984148574,1.0,3027790.9269475867,47.0,0.0,0.0,0.0,0.02429944749849915
56,-0.309188267131234,-0.2355198079169624,0.0,14757.621148055652,1.0,3027766.3920295406,45.0,0.0,0.0,0.0,0.041008584541019105
57,0.1579932840819402,-0.3559967935107824,0.0,14752.983332672506,1.0,3027764.0731218485,37.0,0.0,0.0,0.0,0.058168312002485414
58,-0.3544159442753225,0.1769080669748994,0.0,14714.590561330884,1.0,3027744.876736178,54.0,0.0,0.0,0.0,0.05772411131085484
59,0.3978989351630776,0.0014859900199264,0.0,14704.156871641377,1.0,3027739.6598913334,41.0,0.0,0.0,0.0,0.12052188525074368
60,-0.1949698850926861,-0.3479134024281932,0.0,14698.78186078264,1.0,3027736.972385904,38.0,0.0,0.0,0.0,0.06587127260843201
61,-0.4005213617548658,-0.0364209202171522,0.0,14679.048386143506,1.0,3027727.105648584,49.0,0.0,0.0,0.0,0.039170962415929184
62,-0.4031331288947237,-0.001726976145,0.0,14673.358000973712,1.0,3027724.2604559995,61.0,0.0,0.0,0.0,0.03479211236580018
63,-0.3956806139057768,-0.0930576080307508,0.0,14653.536215923055,1.0,3027714.3495634743,49.0,0.0,0.0,0.0,0.05312292890468512
64,-0.257472742184434,-0.3178483664893798,0.0,14638.1805443865,1.0,3027706.6717277057,46.0,0.0,0.0,0.0,0.05189498730608673
65,0.28281411808918,0.3016410427306228,0.0,14611.480386363655,1.0,3027693.3216486946,47.0,0.0,0.0,0.0,0.05791826788066471
66,0.2622396720964574,0.3278121142424772,0.0,14573.107900268546,1.0,3027674.1354056466,65.0,0.0,0.0,0.0,0.03329013084963855
67,-0.014712608668123,0.4322292428925919,0.0,14494.566135956213,1.0,3027634.864523491,33.0,0.0,0.0,0.0,0.1347270568857138
68,0.4271098048531145,-0.074556625851003,0.0,14487.734307984489,1.0,3027631.448609505,59.0,0.0,0.0,0.0,0.08146013955636242
69,0.4362316199997054,-0.0168260727242871,0.0,14468.914898198567,1.0,3027622.038904612,59.0,0.0,0.0,0.0,0.04248207114456927
70,-0.2224817472382004,-0.3785580367591125,0.0,14452.840390440502,1.0,3027614.001650733,60.0,0.0,0.0,0.0,0.041182474087766284
71,0.313153850352971,-0.3105536157182972,0.0,14440.527719453765,1.0,3027607.8453152394,51.0,0.0,0.0,0.0,0.07404598256311166
72,-0.1895787792596819,-0.3992267437217611,0.0,14434.657219585217,1.0,3027604.9100653054,70.0,0.0,0.0,0.0,0.03885615458718547
73,-0.433098042964794,-0.0882641927570074,0.0,14434.35138062458,1.0,3027604.757145825,63.0,0.0,0.0,0.0,0.0377232133754952
74,-0.3761777307612375,0.2466488378119014,0.0,14384.057172085704,1.0,3027579.6100415555,58.0,0.0,0.0,0.0,0.07305717259788926
75,0.2080126832439013,0.4005962111476597,0.0,14373.982753285967,1.0,3027574.5728321555,66.0,0.0,0.0,0.0,0.09076393051382382
76,-0.3987101991863037,0.2214519652438696,0.0,14343.368667799434,1.0,3027559.2657894124,74.0,0.0,0.0,0.0,0.0338022857294627
77,0.434241206050532,0.1451191388881604,0.0,14331.796850844816,1.0,3027553.4798809346,41.0,0.0,0.0,0.0,0.11510596529809414
78,0.0075222946143961,0.4619627591021584,0.0,14304.29771641004,1.0,3027539.7303137174,67.0,0.0,0.0,0.0,0.037127791614470315
79,-0.003426439523979,0.4671923058816146,0.0,14269.907138399944,1.0,3027522.5350247123,78.0,0.0,0.0,0.0,0.012133546008951423
80,0.4337120299695776,-0.173726631664977,0.0,14269.859503194872,1.0,3027522.5112071102,68.0,0.0,0.0,0.0,0.09938953380327373
81,-0.4519048767825704,-0.1274093211348428,0.0,14254.427257411586,1.0,3027514.7950842185,73.0,0.0,0.0,0.0,0.0434285398553379
82,0.2498891259021471,0.3983762025193859,0.0,14249.460303940978,1.0,3027512.311607483,75.0,0.0,0.0,0.0,0.04193524636888353
83,-0.3607044779311431,0.3062518124336542,0.0,14229.882759054011,1.0,3027502.5228350395,74.0,0.0,0.0,0.0,0.061578698726956975
84,-0.4762520376123445,0.0369204142900021,0.0,14199.454656786897,1.0,3027487.308783906,62.0,0.0,0.0,0.0,0.08270426590866556
85,0.2179721701763325,-0.4302399575446947,0.0,14167.97272773834,1.0,3027471.5678193816,57.0,0.0,0.0,0.0,0.09544377498239733
86,0.3813199003476638,0.3158324250526135,0.0,14079.440687206146,1.0,3027427.3017991153,65.0,0.0,0.0,0.0,0.09952278367572286
87,-0.4308494849216841,-0.2454643401079937,0.0,14074.309428361812,1.0,3027424.7361696935,81.0,0.0,0.0,0.0,0.1199179595855704
88,-0.5028598318643206,-0.0421195772604703,0.0,14012.812433677824,1.0,3027393.9876723513,84.0,0.0,0.0,0.0,0.08339841113147323
89,-0.3168414409571953,-0.3931648188901442,0.0,14010.53550703119,1.0,3027392.8492090283,70.0,0.0,0.0,0.0,0.09548355818132225
90,0.4914099068440538,0.120110354740356,0.0,14003.930254038132,1.0,3027389.546582531,77.0,0.0,0.0,0.0,0.062399516303980176
91,-0.4233378010861366,0.2790835070395512,0.0,13995.584271906226,1.0,3027385.373591466,74.0,0.0,0.0,0.0,0.05723705094566354
92,-0.1911394726707351,-0.471055326256879,0.0,13986.315822734738,1.0,3027380.73936688,72.0,0.0,0.0,0.0,0.07184553592901617
93,0.4116101163320916,-0.2985322374060993,0.0,13985.497883337586,1.0,3027380.330397181,71.0,0.0,0.0,0.0,0.09918744803187711
94,-0.0794793998137595,-0.5032380701677067,0.0,13978.359090952948,1.0,3027376.761000989,92.0,0.0,0.0,0.0,0.1162054253296937
95,0.4825905815714317,-0.1665463507969983,0.0,13970.911825354236,1.0,3027373.0373681895,80.0,0.0,0.0,0.0,0.04940312986075049
96,-0.5081781317305392,-0.0770051197884723,0.0,13946.181156349156,1.0,3027360.672033687,88.0,0.0,0.0,0.0,0.03528860143077445
97,0.2611577514054596,0.4451185364510799,0.0,13931.133815544472,1.0,3027353.1483632848,82.0,0.0,0.0,0.0,0.048081469425506326
98,-0.3505607352587378,-0.3815211740585201,0.0,13916.393057529436,1.0,3027345.7779842773,89.0,0.0,0.0,0.0,0.035673032856193276
99,0.1851003011323283,-0.4860505388215211,0.0,13902.094270010548,1.0,3027338.6285905177,85.0,0.0,0.0,0.0,0.06477175894557294
100,-0.4385033751471518,-0.2829085861325917,0.0,13889.48224255149,1.0,3027332.3225767883,87.0,0.0,0.0,0.0,0.03821849808579782
101,0.4088674163339363,-0.3261624446250599,0.0,13880.92877363577,1.0,3027328.0458423304,93.0,0.0,0.0,0.0,0.027765999968353074
102,0.3929839506887223,0.3494867472394066,0.0,13859.964515944252,1.0,3027317.563713485,86.0,0.0,0.0,0.0,0.03561830248918696
103,-0.2243996217780604,0.4758686311449995,0.0,13858.379218169252,1.0,3027316.771064597,50.0,0.0,0.0,0.0,0.1570783447650794
104,0.2915419220395659,0.4445270240177795,0.0,13818.28390502728,1.0,3027296.723408026,97.0,0.0,0.0,0.0,0.030389927806449907
105,0.0098132000448772,-0.5324512429214968,0.0,13811.378854613831,1.0,3027293.2708828193,94.0,0.0,0.0,0.0,0.09394986882299192
106,0.5304539652895506,-0.0610283800321902,0.0,13800.987993721248,1.0,3027288.075452373,69.0,0.0,0.0,0.0,0.10407542612577243
107,0.4074523390571501,0.3490137149274012,0.0,13782.216871653574,1.0,3027278.6898913393,102.0,0.0,0.0,0.0,0.014476119008486275
108,0.5161153933404081,0.1631879490807327,0.0,13746.584820824744,1.0,3027260.873865925,90.0,0.0,0.0,0.0,0.04965924080345571
109,0.3857317719967032,0.3822903430983108,0.0,13733.329195678443,1.0,3027254.2460533516,102.0,0.0,0.0,0.0,0.03359568420281528
110,-0.330734240615373,0.4351350896909097,0.0,13707.310141265603,1.0,3027241.2365261456,103.0,0.0,0.0,0.0,0.11386954185676083
111,0.1103845987749229,0.5359713243978501,0.0,13702.360393185512,1.0,3027238.7616521055,78.0,0.0,0.0,0.0,0.12671985382859072
112,-0.1053055991270962,0.5377492483059498,0.0,13696.788070636292,1.0,3027235.975490831,79.0,0.0,0.0,0.0,0.12392596695490572
113,0.0553991115104738,-0.546296512910086,0.0,13688.261610319832,1.0,3027231.7122606724,105.0,0.0,0.0,0.0,0.04764206990891705
114,0.4934106672729671,0.2504204071960326,0.0,13656.435641912482,1.0,3027215.7992764683,108.0,0.0,0.0,0.0,0.09013881702482614
115,-0.5184803360271837,0.2007353992230516,0.0,13636.292981185015,1.0,3027205.727946105,76.0,0.0,0.0,0.0,0.12154859845583589
116,-0.3195617019346861,0.462977569094043,0.0,13586.262394329526,1.0,3027180.712652677,110.0,0.0,0.0,0.0,0.03000048799412013
117,0.0252109443491314,-0.5641073661818315,0.0,13570.071779847156,1.0,3027172.617345436,113.0,0.0,0.0,0.0,0.03505070514025078
118,0.1344879999724242,-0.5487346045965341,0.0,13567.738090198358,1.0,3027171.4505006117,113.0,0.0,0.0,0.0,0.07912645934969136
119,0.121613395425166,-0.5573836943623286,0.0,13525.271780874022,1.0,3027150.2173459497,118.0,0.0,0.0,0.0,0.015510067569970552
120,-0.024552367888839,0.5743800734845613,0.0,13491.171057919088,1.0,3027133.166984472,112.0,0.0,0.0,0.0,0.08867300439640825
121,0.3654726586250122,0.4447130241534852,0.0,13485.60945432187,1.0,3027130.3861826733,109.0,0.0,0.0,0.0,0.06562791162853697
122,0.5636336005305543,-0.1461380726390338,0.0,13433.794821038438,1.0,3027104.478866032,95.0,0.0,0.0,0.0,0.08357313407657728
123,0.4654612161802703,0.3548506039479354,0.0,13410.0787818364,1.0,3027092.6208464303,107.0,0.0,0.0,0.0,0.058301793270218456
124,0.1601970755587107,-0.5658405309934356,0.0,13388.20124274472,1.0,3027081.682076885,118.0,0.0,0.0,0.0,0.030879917185730976
125,0.159540536669328,0.5686017278925974,0.0,13368.652031867226,1.0,3027071.9074714463,111.0,0.0,0.0,0.0,0.059000419172312905
126,-0.3601863778606325,0.4687478884266298,0.0,13363.989178289454,1.0,3027069.5760446573,116.0,0.0,0.0,0.0,0.04103243691627633
127,0.4609503077583037,0.3714878164220778,0.0,13357.178124763752,1.0,3027066.170517894,123.0,0.0,0.0,0.0,0.017237898181075583
128,-0.5637468433295039,-0.1823092339117201,0.0,13353.380042606595,1.0,3027064.271476816,96.0,0.0,0.0,0.0,0.119066528294273
129,-0.3846016305374523,0.4526866503503968,0.0,13341.391038089305,1.0,3027058.2769745574,126.0,0.0,0.0,0.0,0.029224440658708786
130,0.1425977133066373,-0.5789782953936624,0.0,13323.349965327125,1.0,3027049.256438176,124.0,0.0,0.0,0.0,0.021962204013158012
131,0.5973677282166455,0.0103666287457308,0.0,13313.988969982664,1.0,3027044.5759405037,106.0,0.0,0.0,0.0,0.09785039063520841
132,-0.4094541830373052,-0.4351572076823238,0.0,13313.59718700178,1.0,3027044.3800490135,98.0,0.0,0.0,0.0,0.07965715469523527
133,-0.3300948687762602,-0.4981545613331533,0.0,13312.89114595825,1.0,3027044.0270284917,132.0,0.0,0.0,0.0,0.10132407081730864
134,-0.1708963835430022,0.5795858827454977,0.0,13259.714251776904,1.0,3027017.438581401,112.0,0.0,0.0,0.0,0.07779752554883879
135,-0.5128286926437214,0.3195954800938743,0.0,13259.6534593807,1.0,3027017.408185203,91.0,0.0,0.0,0.0,0.09823359726959818
136,-0.5872787494117891,0.1452673262456173,0.0,13253.923963611884,1.0,3027014.5434373184,115.0,0.0,0.0,0.0,0.08837380157076552
137,0.4514693064385934,-0.4057588997512968,0.0,13237.59264905004,1.0,3027006.3777800375,101.0,0.0,0.0,0.0,0.09028021216829482
138,-0.5847849231745145,-0.1706232397806462,0.0,13220.25695953774,1.0,3026997.7099352814,128.0,0.0,0.0,0.0,0.02406581106874512
139,-0.1726080342599156,0.5848528638170191,0.0,13215.229528299627,1.0,3026995.1962196627,134.0,0.0,0.0,0.0,0.005538125836821904
140,-0.6126875078833147,0.0321398068158042,0.0,13185.05043304164,1.0,3026980.1066720337,136.0,0.0,0.0,0.0,0.11594585227340849
141,-0.5765889876434771,0.2183310606030703,0.0,13160.65192745846,1.0,3026967.907419242,115.0,0.0,0.0,0.0,0.060714270909433155
142,0.1979261146675329,-0.5931479950732531,0.0,13089.27868486788,1.0,3026932.220797946,124.0,0.0,0.0,0.0,0.04657443490312642
143,0.3231879012902852,-0.5354160579786668,0.0,13088.483641651705,1.0,3026931.823276338,142.0,0.0,0.0,0.0,0.1379256747259813
144,-0.1855314771611228,-0.6112492856466183,0.0,12978.177725442903,1.0,3026876.6703182342,92.0,0.0,0.0,0.0,0.14030607920901966
145,0.3509180044732538,0.5355546743864869,0.0,12965.759421545565,1.0,3026870.461166285,121.0,0.0,0.0,0.0,0.09200023573085186
146,-0.5721509238597605,0.2922862487540322,0.0,12947.453839923242,1.0,3026861.308375474,135.0,0.0,0.0,0.0,0.06530636441283663
147,0.5155597661214998,-0.3889426861984133,0.0,12919.70902457987,1.0,3026847.4359678025,137.0,0.0,0.0,0.0,0.06625988273927468
148,0.5229599703200425,0.3796072936792882,0.0,12916.411415985358,1.0,3026845.787163505,127.0,0.0,0.0,0.0,0.06253898113937471
149,-0.640791214229475,-0.1390571346084939,0.0,12836.824904724055,1.0,3026805.993907875,138.0,0.0,0.0,0.0,0.06428937418790401
150,0.6498570006527785,-0.1049915230404051,0.0,12815.10366298964,1.0,3026795.1332870075,122.0,0.0,0.0,0.0,0.095538020036578
151,0.4549086814083521,0.4791121744232187,0.0,12794.916294313874,1.0,3026785.0396026694,121.0,0.0,0.0,0.0,0.09582329419604504
152,0.6215872122408879,0.2265413899858124,0.0,12787.233465267716,1.0,3026781.1981881466,108.0,0.0,0.0,0.0,0.12303642979495553
153,0.3865732100591222,-0.5375933625506779,0.0,12782.414824219652,1.0,3026778.7888676226,143.0,0.0,0.0,0.0,0.06342269328024558
154,0.3619664298217828,-0.5553922687366252,0.0,12775.802924320951,1.0,3026775.482917673,153.0,0.0,0.0,0.0,0.030369305146230617
155,-0.2599066038468523,0.6127645858962629,0.0,12753.1357093239,1.0,3026764.1493101744,139.0,0.0,0.0,0.0,0.09165208388986135
156,-0.65825700935168,-0.1009800606971162,0.0,12750.155760877691,1.0,3026762.6593359513,149.0,0.0,0.0,0.0,0.041891736140954546
157,0.3888689753250656,-0.5437557927716096,0.0,12728.561412281406,1.0,3026751.862161653,153.0,0.0,0.0,0.0,0.0065761755134853194
158,-0.2189801256448503,0.6320412653475292,0.0,12725.131435643574,1.0,3026750.1471733344,155.0,0.0,0.0,0.0,0.04523899853760933
159,0.6654649096214883,0.069963091389435,0.0,12723.159679372651,1.0,3026749.161295199,131.0,0.0,0.0,0.0,0.09049289737281316
160,0.5336315398221392,-0.4065652044337918,0.0,12708.412512147555,1.0,3026741.7877115863,147.0,0.0,0.0,0.0,0.025241674937360403
161,0.3737089419075839,-0.5594272658208316,0.0,12692.16025471024,1.0,3026733.6615828676,154.0,0.0,0.0,0.0,0.012416432319903319
162,0.492500012509294,0.4588410668594292,0.0,12689.151630456288,1.0,3026732.1572707403,151.0,0.0,0.0,0.0,0.04270861711415347
163,-0.6517804149802942,-0.1715883177233862,0.0,12681.737792663936,1.0,3026728.4503518445,149.0,0.0,0.0,0.0,0.03433715783224432
164,0.6727916651539592,0.0638146071678425,0.0,12666.144609689927,1.0,3026720.6537603573,159.0,0.0,0.0,0.0,0.009564789849012073
165,0.5543218748545036,-0.3963962471331444,0.0,12617.588543676726,1.0,3026696.375727351,160.0,0.0,0.0,0.0,0.023054232937442853
166,-0.5537128708860759,-0.3999034533387414,0.0,12604.233655056512,1.0,3026689.698283041,132.0,0.0,0.0,0.0,0.1485038592601779
167,-0.2460396086776434,0.6453339280776696,0.0,12538.418811849877,1.0,3026656.7908614376,158.0,0.0,0.0,0.0,0.0301481426369732
168,0.6250039705913908,0.3102590909338725,0.0,12476.511369932585,1.0,3026625.8371404787,152.0,0.0,0.0,0.0,0.08378739576842421
169,0.2022539548964164,0.6683064958700093,0.0,12472.459857061982,1.0,3026623.811384043,125.0,0.0,0.0,0.0,0.10846878285512247
170,-0.0327674482020093,-0.6998215339141172,0.0,12451.999059918797,1.0,3026613.580985472,117.0,0.0,0.0,0.0,0.14757990827372514
171,-0.5083980649456454,-0.5015278212214017,0.0,12333.186834588563,1.0,3026554.1748728068,166.0,0.0,0.0,0.0,0.1112696894260479
172,-0.390541691419218,0.6011556577171688,0.0,12309.08553159454,1.0,3026542.12422131,155.0,0.0,0.0,0.0,0.1311498887475968
173,0.3301044830279911,-0.6364839107029098,0.0,12308.040529935672,1.0,3026541.6017204802,154.0,0.0,0.0,0.0,0.08712656340220531
174,-0.4648947932403171,-0.5482668132105079,0.0,12291.786633450338,1.0,3026533.4747722377,171.0,0.0,0.0,0.0,0.06385192261181609
175,0.5056448142641274,0.5176626897178617,0.0,12249.283559230866,1.0,3026512.223235128,162.0,0.0,0.0,0.0,0.06027245746502739
176,0.3815523268810943,0.6156010750920062,0.0,12243.800027656089,1.0,3026509.48146934,145.0,0.0,0.0,0.0,0.08570815582717957
177,0.6895683158364048,-0.2226976646081148,0.0,12240.422121804726,1.0,3026507.792516415,150.0,0.0,0.0,0.0,0.12422449161244742
178,-0.2847787326967257,-0.6674125687376117,0.0,12231.61370974603,1.0,3026503.388310386,144.0,0.0,0.0,0.0,0.11403653843794245
179,0.0203841530337571,0.7313226474074324,0.0,12178.461679646598,1.0,3026476.812295336,120.0,0.0,0.0,0.0,0.16324908092287307
180,-0.7140436102890028,0.1722189893295254,0.0,12152.492475188355,1.0,3026463.8276931066,136.0,0.0,0.0,0.0,0.12959831054534554
181,0.3898316201785323,-0.6226803321633145,0.0,12151.387678678237,1.0,3026463.2752948515,173.0,0.0,0.0,0.0,0.06130146566517256
182,0.735771226130828,0.0584496801762644,0.0,12120.585504438031,1.0,3026447.874207732,164.0,0.0,0.0,0.0,0.06320765414460582
183,0.6808905169823539,0.2893242638689655,0.0,12105.173300037675,1.0,3026440.168105531,168.0,0.0,0.0,0.0,0.0596789163084153
184,-0.3973184333834521,-0.6268173900553434,0.0,12084.360918982487,1.0,3026429.761915004,174.0,0.0,0.0,0.0,0.10361832624666803
185,-0.6603418247538485,0.338928012769747,0.0,12083.384872080436,1.0,3026429.273891553,146.0,0.0,0.0,0.0,0.09976517002946708
186,-0.0814765258835647,0.7401945486661821,0.0,12061.637029453252,1.0,3026418.399970239,179.0,0.0,0.0,0.0,0.10224631309461837
187,0.0918682660146703,-0.7450522444519679,0.0,12007.384156883834,1.0,3026391.2735339548,170.0,0.0,0.0,0.0,0.13258913392152719
188,0.7073766993684096,0.255074193974928,0.0,11995.970478736012,1.0,3026385.5666948804,183.0,0.0,0.0,0.0,0.04329647959284753
189,-0.3906708261723889,0.6445839781297007,0.0,11979.981158464772,1.0,3026377.572034745,172.0,0.0,0.0,0.0,0.043428512404156884
190,-0.1322030675567689,-0.7471709773288033,0.0,11934.365069769356,1.0,3026354.7639903976,170.0,0.0,0.0,0.0,0.11013361061976133
191,0.7613205702788727,-0.0170511838915793,0.0,11909.58148293389,1.0,3026342.3721969794,182.0,0.0,0.0,0.0,0.07970664628113666
192,-0.5714665744667734,0.5075089411690885,0.0,11884.362187397805,1.0,3026329.7625492117,185.0,0.0,0.0,0.0,0.19057371154903333
193,-0.3024573688660865,-0.7081467858514365,0.0,11832.10919831219,1.0,3026303.6360546686,178.0,0.0,0.0,0.0,0.04440507426730477
194,0.3620634967296384,0.6819513354566807,0.0,11813.220902976958,1.0,3026294.191907001,176.0,0.0,0.0,0.0,0.06915324685893204
195,-0.096813278904525,-0.769722471328046,0.0,11779.61355678903,1.0,3026277.388233907,190.0,0.0,0.0,0.0,0.041964354188386725
196,-0.5124606669856897,0.591219858814778,0.0,11719.037910675788,1.0,3026247.1004108507,192.0,0.0,0.0,0.0,0.10241686799912218
