,x,y,layer,weight,clusterId,rho
58,-5.708501993614469,2.276089806095192,0.0,489.61830082484255,2.0,132755.65921520712
59,-1.118254528805322,-6.140972104212847,0.0,489.2935055785775,2.0,136285.59121767752
60,2.13768244748565,-5.929826815360348,0.0,489.0841053973302,1.0,135536.34905913947
61,3.5870188323328187,-5.347713067190257,0.0,488.6136679957351,1.0,136076.63828060098
62,-4.885203148992084,4.214861667850185,0.0,488.5687367325375,2.0,131609.44280706433
63,5.087700967552852,3.978759453764669,0.0,488.5456770386223,1.0,133717.7197784616
64,-5.4970284748105165,-3.4358475251986165,0.0,488.4623213371917,2.0,134586.05967953015
65,1.2824421235085786,6.355598336340773,0.0,488.4580017906989,2.0,134462.67414603475
66,3.1832232587545404,5.794944492366724,0.0,488.0034037141598,1.0,133914.214260889
67,-5.3446917350782615,-3.89495780862903,0.0,487.9974029116497,2.0,133770.82356924468
68,-3.741499353340741,-5.628136875795772,0.0,487.4721895325279,2.0,133722.54590934812
69,-6.647083105061966,-1.4258894850111157,0.0,487.32539245730345,2.0,132593.47838990964
70,1.8249328090916768,-6.57059376840662,0.0,487.24791182287,1.0,133305.8779346817
71,-6.540707261769583,2.0521325593381907,0.0,487.1155561041029,2.0,130301.09129122124
72,-3.29700043444555,-6.021598343873117,0.0,487.0782772363792,1.0,133035.53230932308
73,-0.9718186712997146,-6.849099072980963,0.0,486.8822051523954,2.0,132438.11281014068
74,4.786997175660187,-5.094734428498782,0.0,486.60717515217874,2.0,135776.23724413838
75,7.058507467239967,0.0770977240594501,0.0,486.3485822021119,2.0,134662.4794757707
76,-6.630192314713746,2.561697141554092,0.0,486.1613009378195,1.0,129899.86721712937
77,-1.2735222282033296,-7.006385847470835,0.0,486.11010568062295,1.0,132468.2346294794
78,-7.127039479002517,1.007076118940896,0.0,485.8137789118758,2.0,128895.39271770827
79,3.344775287683263,6.431675713882879,0.0,485.61272596350585,2.0,133130.77493068262
80,-6.910429165335975,-2.3662415143698747,0.0,485.3971736534658,1.0,132658.73862517864
81,6.761814313453258,2.783175824266898,0.0,485.3661441950218,2.0,132536.69478873888
82,7.342064366848332,1.2250248126305794,0.0,484.84374161017854,2.0,134751.81039931148
83,-0.6647905990425445,7.443015003491869,0.0,484.7269019047909,2.0,131951.84586811208
84,-7.578398738282785,-0.6119244444841323,0.0,484.1977183717624,2.0,131699.87422654245
85,-7.079237470898552,-3.0208630942101733,0.0,483.8119563078732,2.0,131098.02060497095
86,0.1531718923228053,-7.700803598328333,0.0,483.7892121206661,2.0,130467.75397906908
87,-7.249939204490756,-2.664544389777636,0.0,483.6990267412091,1.0,131133.49651524695
88,3.369184776115054,-6.95079872094926,0.0,483.69806105296175,2.0,132558.50436463632
89,-5.91758766515333,4.964687552646575,0.0,483.6978037913845,2.0,129211.89973561959
90,3.119700875719195,7.12000947652113,0.0,483.4933228714063,2.0,131780.91961885316
91,-6.249041894856064,4.6347532765143615,0.0,483.4652826732133,2.0,127113.0939939824
92,3.5483260519266757,7.022039738794824,0.0,483.097935687863,2.0,132161.55020513906
93,-7.11273621321677,3.3998621392540898,0.0,483.0307309350431,1.0,126911.39997471943
94,6.491796855890302,-4.48819207463964,0.0,482.9939105000504,1.0,133125.78687471373
95,-7.751163678381719,-1.5541398504523996,0.0,482.9379415841052,2.0,130353.41884443839
96,7.347810554381984,-2.9601325526196507,0.0,482.8690431598776,2.0,132299.8027448114
97,-1.6733455243874458,7.834303870705043,0.0,482.4872721864896,2.0,131105.23263411623
98,-0.6752362702343292,8.001442268499478,0.0,482.4061621686688,2.0,131869.0078141627
99,7.684005351304014,2.3440485535427404,0.0,482.3902217322075,2.0,131482.02660023049
100,-5.10707000415193,6.223133345233287,0.0,482.3175870592944,2.0,128625.91948697425
101,-2.839982114209741,7.568402736458701,0.0,482.1738066497276,2.0,132341.84761584728
102,-0.8079825748201447,8.079900806538786,0.0,482.0154079075737,1.0,131670.0707173362
103,-2.977065606633674,7.633465524102921,0.0,481.69548731663735,1.0,132329.64110680288
104,-5.417679299729234,-6.19362706017299,0.0,481.540419816518,2.0,130244.37953570978
105,-4.884960089696232,6.636790966845784,0.0,481.4875698408953,2.0,128322.51585729339
106,-7.728360171937931,2.8970783278042544,0.0,481.43118977894886,1.0,125351.04845514268
107,2.533549305554528,7.920740377915804,0.0,481.1540758115372,2.0,131538.13025365982
108,2.909480237606201,7.8313654154047,0.0,480.9834676318921,1.0,130436.6441504951
109,-0.9200885118632612,-8.332756380827979,0.0,480.85361101080144,2.0,129542.5889920919
110,2.777470833639061,8.023531082983206,0.0,480.37032808111127,2.0,130352.14533975504
111,-4.391900702769195,7.344740888945117,0.0,480.0654923682915,2.0,128817.9230307574
112,-0.2623875145790055,8.583112221884754,0.0,479.93091897555496,1.0,130347.30304248871
113,3.940417321167484,-7.657609135527419,0.0,479.8170278956693,2.0,131252.06018335957
114,6.539495241706563,5.656112788757964,0.0,479.65958216751807,2.0,133196.07338547052
115,-8.54228306092725,-1.386376506190482,0.0,479.6233346460925,2.0,128941.53506956634
116,8.35775962382742,2.281543584633113,0.0,479.5793852169117,2.0,130419.82573575544
117,-6.895943278366167,5.327285981265511,0.0,479.34593416892,2.0,124718.14563275114
118,-4.113756198641687,-7.789664676439981,0.0,478.9019842728613,2.0,129435.55744262248
119,-6.193712436790668,6.279628299272011,0.0,478.85038815903766,2.0,125448.47968884464
120,4.317623181009519,7.721867134390389,0.0,478.7244945536776,1.0,130600.12328443809
121,-6.037996329840693,-6.5448320405580045,0.0,478.4524637676522,2.0,129012.93516531089
122,7.083236273757833,-5.418039454267063,0.0,478.3899602903943,2.0,130138.65064876154
123,2.172142475099471,-8.654796200836127,0.0,478.3643637709623,2.0,130716.70656584877
124,0.394591076713893,8.916891465315512,0.0,478.3529481902588,2.0,128429.47242763177
125,4.500383040285169,-7.719761697099158,0.0,478.3047133390074,1.0,130185.55294430075
126,-4.895042136297432,7.476640818929655,0.0,478.3011453899102,2.0,127210.6896276224
127,-5.884727612160454,-6.785571491037414,0.0,478.0853197645928,2.0,128333.08314443234
128,3.1197547622408868,8.51940748829402,0.0,477.6501484279,2.0,128985.38911632581
129,-9.006023616182206,1.4693183648447343,0.0,477.39701209507786,2.0,123290.76142644369
130,-8.272367304212622,3.9471187763952416,0.0,477.1996095727224,2.0,123344.45707684473
131,7.71518854589177,4.957608387867671,0.0,477.1756951079847,2.0,129835.83045786092
132,0.4854589518437764,-9.192294230276696,0.0,477.0082018075346,2.0,128745.71146950015
133,-0.7690013231144776,9.204639384826468,0.0,476.85378066072144,2.0,129698.82397321714
134,-1.3554091517818392,9.14994804072353,0.0,476.7896921434083,2.0,130881.50712703884
135,5.625580459641599,7.373562900954552,0.0,476.6684169748363,2.0,130597.90252118315
136,-0.4139813699881146,-9.312056844708636,0.0,476.4382952169034,2.0,127837.48922218957
137,-7.951035101359884,4.864900178656348,0.0,476.438181486447,2.0,124208.9275396393
138,-9.31986809357586,0.6403842740645382,0.0,476.3365997179761,2.0,124287.84409192132
139,8.810287373804082,3.1921585716436573,0.0,476.19345385837033,2.0,128632.97594309908
140,0.56338357435989,-9.398713420063627,0.0,475.9707069461544,2.0,129285.2031169318
141,-0.4752020647400217,9.405039036967048,0.0,475.96347190664375,2.0,128041.47837277534
142,3.557857862811421,8.726986982484302,0.0,475.9269621291766,2.0,128985.91182940523
143,0.1111517763382697,9.45164997561173,0.0,475.7875392300343,1.0,128409.07286203171
144,2.373348215100275,-9.217604182567497,0.0,475.45699058469125,2.0,128532.62364344801
145,-2.376249612911204,9.241107881060016,0.0,475.3387674586828,2.0,131422.40889357604
146,8.511280535174008,-4.512123557683723,0.0,474.87513747572217,2.0,127769.15908330247
147,-7.895385338794594,5.658709624621445,0.0,474.4645615527273,2.0,122289.1348952833
148,-8.958129939411922,3.8950894321745073,0.0,474.18478657174256,2.0,122601.83048314582
149,-3.160731652964546,9.24612765170547,0.0,474.168641529632,2.0,131082.06964114666
150,2.236073333581432,9.550234602977616,0.0,473.9774574077782,2.0,128984.51552614555
151,5.43951998550344,8.164310657488247,0.0,473.9676247790559,2.0,127703.54057164011
152,-3.7702360727385504,-9.101999526225546,0.0,473.752616219592,2.0,127275.1607066895
153,-5.167738916420949,-8.412633425398367,0.0,473.6429153864671,2.0,125280.23393946643
154,-9.82835570019504,-1.4784850421649085,0.0,473.29976254243047,2.0,125325.08115175205
155,9.947489795960893,0.3286882153024823,0.0,473.2266445886103,2.0,128926.53490600458
156,1.7168966901096605,-9.8273302399984,0.0,473.1047874079295,2.0,127173.50134115164
157,-8.423355321710627,5.348488563347356,0.0,473.0955643469272,2.0,122940.18197175184
158,7.685737837310832,6.415332765528144,0.0,472.9200742938385,2.0,129399.1615000214
159,9.975358081035788,1.102079386301203,0.0,472.7899637119394,1.0,128500.0179671869
160,8.872948110729668,4.69431595401872,0.0,472.778547907095,2.0,126636.78837620754
161,4.650805675899871,-8.902417752283524,0.0,472.7477592541888,2.0,128126.45310912903
162,6.080612776444238,8.009195518797494,0.0,472.6852479265578,2.0,128921.46054224951
163,9.820336253988392,-2.538007138228281,0.0,472.22344489549937,2.0,125218.56886512706
164,-7.251829363268809,7.114947623961085,0.0,472.1366098264727,2.0,123368.70703010823
165,9.39944632320964,4.14492359243108,0.0,471.5288699533032,2.0,125289.97931710073
166,5.117686415942915,-8.921457387237492,0.0,471.462563669434,2.0,127447.19551934504
167,-10.077083945863016,2.1622428598450885,0.0,471.3473840166278,2.0,122119.5204995693
168,-8.171017161268175,-6.328907488376048,0.0,471.19090265730216,1.0,122939.74692503392
169,-7.4751116618013,7.142399443054791,0.0,471.1724290077897,2.0,122957.7053352376
170,-8.521101470325444,5.864032409432425,0.0,471.1449755833363,2.0,120450.01684270806
171,10.381154376258994,0.2634793165578972,0.0,470.9247036896515,2.0,128774.4977316591
172,9.87059865885658,3.348573024716411,0.0,470.71443785636814,2.0,125877.8308381059
173,-10.183422078255427,2.459495413125482,0.0,470.42437268177696,2.0,121164.31629418106
174,0.6454173622760875,-10.538033146370738,0.0,469.9762448490693,2.0,125810.48284845815
175,-10.24888875859093,2.5712336854527527,0.0,469.92813811845286,2.0,121299.34397726045
176,-6.353809000244787,8.462877488476881,0.0,469.8393246779736,2.0,124252.08299643296
177,6.290778781715159,8.518154922249135,0.0,469.8023454028454,2.0,127572.97234249246
178,-9.782974228035128,-4.145738431015119,0.0,469.60379906636285,2.0,121211.66844582964
179,5.519866138688029,-9.08273115301923,0.0,469.585225167948,2.0,126778.42083621197
180,10.190316245075344,3.056400580964586,0.0,469.5280430048748,1.0,125585.10751952426
181,8.904686021298499,5.875806161503491,0.0,469.3625892218782,2.0,127545.58093258303
182,8.675203661933693,-6.224318577384556,0.0,469.3149333089582,2.0,124468.19642269057
183,-6.01679913432185,-8.821190462553737,0.0,469.31129022144233,2.0,121671.96089380528
184,-7.832269287797684,-7.30757452356845,0.0,469.1210453258948,2.0,122649.25631450598
185,10.686793082007645,-0.7456631896462259,0.0,469.1162310334117,1.0,125831.74349630241
186,10.576145507555331,1.8839356829430207,0.0,468.9493315869163,2.0,127254.05667695968
187,-10.324722919571572,3.4840920683486822,0.0,468.0813464052756,2.0,120223.2177995533
188,6.122819564575717,9.029558174726288,0.0,468.00774917099136,2.0,127491.6360058955
189,-4.274586617488704,10.04166782874436,0.0,467.9855600762548,2.0,126420.63981196561
190,7.265677238423877,8.156889326987253,0.0,467.9289565662734,2.0,126786.97607600859
191,6.696563526947045,-8.631213604906984,0.0,467.924562698049,2.0,125675.28427547571
192,-2.521405972639315,-10.693969784172522,0.0,467.5668239334588,2.0,122408.7863826135
193,10.991570219292822,0.2014263215999708,0.0,467.5313134193607,2.0,126875.36032132394
194,-6.694497225254538,8.720173384571453,0.0,467.5306566663125,2.0,123532.84626455857
195,-3.389675599588818,-10.458066712765811,0.0,467.5297883371887,2.0,122945.06958669733
196,-9.74918750694695,5.101359177211792,0.0,467.4753859802344,2.0,118001.49395696765
197,-6.3984017934279365,8.956966995310486,0.0,467.4503817113957,2.0,123080.81951141985
198,-2.0393566224155606,10.827868717093695,0.0,467.38938000933535,2.0,127331.38859526771
199,-2.6021998878980988,-10.741353258310028,0.0,467.1956099909655,2.0,121716.27086120371
200,-11.051562067130924,-1.6044411372137302,0.0,466.5308120871641,2.0,120567.16045581608
201,9.72687603291367,5.601728051915631,0.0,466.1991180409998,2.0,125079.66676322119
202,0.2001694128954032,11.291247716123172,0.0,465.8002046851925,2.0,126468.14649502163
203,-11.333390914990527,-0.6108681223295733,0.0,465.4673886194961,2.0,121139.70397382567
204,7.491469800268927,8.557876131878205,0.0,465.3276519389681,2.0,125065.075237709
205,10.277016667655584,4.874210820037487,0.0,465.3236090222371,2.0,124057.39561334248
206,6.97459527998421,8.994234799062184,0.0,465.2806367595156,2.0,125739.84027682169
207,-0.9077389644016816,11.361354069608783,0.0,465.186784289218,2.0,125297.9817323734
208,-8.589223809208685,-7.576503505549459,0.0,464.85769976745394,2.0,120311.78144459671
209,3.2897801869259125,11.017693187421806,0.0,464.5907296974556,2.0,126075.55163565699
210,1.582909967616145,-11.424784895531854,0.0,464.3793639679405,1.0,123522.79500239089
211,4.416073221590906,-10.669957402416932,0.0,464.2972328951658,2.0,125852.10179639125
212,-11.171046648773643,-3.0107454398621094,0.0,464.166428442785,1.0,119265.0483468589
213,2.426220977620793,11.338665695304282,0.0,464.01301671543496,2.0,126864.94825879266
214,2.998768721357812,11.20137962183335,0.0,464.0100183517616,1.0,126435.37010065222
215,-6.655882614669925,9.49686500520755,0.0,464.0028780579324,2.0,121071.74450612033
216,-6.205065326791989,-9.86281401235466,0.0,463.6713073101621,2.0,118888.74018478689
217,11.447278516552748,2.3003709965847703,0.0,463.5286328222644,2.0,123067.97197307841
218,-4.0569197772802665,-10.948878659790635,0.0,463.527435418969,2.0,119994.75560244988
219,-11.19097154786109,3.4806364791086684,0.0,463.2658396574939,1.0,118836.10069508546
220,11.006894207850571,-4.027598133409118,0.0,463.26053983850153,2.0,122751.19776751586
221,4.512051758177381,-10.84122955381805,0.0,463.1273452097701,2.0,124964.23219891042
222,-11.669676976486588,1.6323870235387814,0.0,462.8816496094637,2.0,118945.27819513799
223,10.094672855299802,-6.197000287789257,0.0,462.5065629274979,2.0,121363.71723046414
224,-11.762295829031885,1.4172009445976486,0.0,462.49247491859904,1.0,118184.83234750353
225,10.131886934511028,-6.152072076841395,0.0,462.4557179899204,1.0,121349.23857733783
226,-11.722697145065023,-2.13579606627139,0.0,462.0755996568317,2.0,118595.18880685198
227,11.82458823941561,1.5280084253330002,0.0,462.0313340137159,2.0,123006.03157886927
228,-0.7422874003334622,11.95394867808687,0.0,461.6997702924106,2.0,124848.44714669044
229,10.43582771885876,5.915956775492841,0.0,461.5825223761226,2.0,124076.23908326951
230,10.83206501348468,5.161921912387934,0.0,461.56354004706577,2.0,122799.77955311029
231,-11.247289466052193,-4.187007954008145,0.0,461.54982523534574,1.0,118434.54782715176
232,-5.759837353912316,-10.540366079221789,0.0,461.4876516136145,1.0,117318.92739542737
233,11.879568110185392,-1.8542129628272304,0.0,461.4140243719356,2.0,119810.64455034498
234,11.758143750785068,2.6762658316392205,0.0,461.1951355912646,1.0,121641.8976933144
235,11.327632590183734,4.252298988822557,0.0,460.94386206424497,1.0,121844.55995407536
236,-11.839354153027738,2.575245689434331,0.0,460.84018943918807,1.0,119287.06553229279
237,11.745722622088554,-3.228134275943588,0.0,460.4356844330125,2.0,121738.45650006425
238,-12.093515132273865,1.4974973234666895,0.0,460.4068427063852,2.0,118894.03665844371
239,2.589397023494407,-11.93208582834215,0.0,460.2574795825029,2.0,118921.82863393791
240,-2.7803199652272816,-11.892220864408744,0.0,460.2381882851588,2.0,118510.94519818571
241,12.213619543811925,-0.5933777961936716,0.0,460.1437204466578,2.0,121738.43836144604
242,-11.660263798252538,-3.761730783420992,0.0,459.99348996213126,2.0,117931.26794315674
243,-11.371517190736332,-4.580839381707171,0.0,459.9466950764205,2.0,117784.75609377772
244,11.03433874178709,5.394846117505142,0.0,459.80221697384025,2.0,122434.61124600553
245,12.30107605450071,0.6308889457227804,0.0,459.5842465723373,2.0,122437.2817200767
246,11.435661071247,4.5779587723953,0.0,459.5797636823745,1.0,121329.60770785442
247,-2.5514364041205964,12.08154609397466,0.0,459.3904728971849,2.0,126051.25600971482
248,7.158869426227311,10.09102923469505,0.0,459.23616946365286,2.0,124152.2877446684
249,11.345133501783888,-5.094568125170216,0.0,458.8310988098498,2.0,120248.30450316487
250,-9.212230033628147,8.36108010743688,0.0,458.80403769866217,2.0,116841.95786913548
251,12.4373822404276,0.3767455432126963,0.0,458.7893634829583,2.0,121776.2203123005
252,-3.4349015887352943,11.964387680733749,0.0,458.7601274760097,2.0,124628.12414072819
253,12.425076113466853,-1.0708664634041678,0.0,458.6112712498689,2.0,119323.22012539797
254,-12.490681210106404,-0.1963634886106928,0.0,458.4771714442595,1.0,118349.03136458344
255,-4.554175682844283,11.649578849372414,0.0,458.37592849993416,2.0,122496.00325106295
256,10.607620878307202,-6.699587936507278,0.0,458.1333346903409,2.0,119540.74204667957
257,10.883794477731282,6.266045675316416,0.0,458.05336904421887,2.0,121564.3897458623
258,7.913573633546253,-9.76717095990946,0.0,457.9765330732544,2.0,119978.96517981318
259,-3.274442628274297,12.16882995964792,0.0,457.77808882110446,2.0,122933.0295149742
260,-3.175088246745997,12.235594237969693,0.0,457.52674748770727,2.0,123127.03804556906
261,9.424340604199555,-8.5833637683696,0.0,456.8406221727204,2.0,118470.50126156307
262,2.7490079794115827,-12.458819014341133,0.0,456.7678160315192,2.0,116548.57924364782
263,11.96837497350072,-4.422588171898436,0.0,456.7622157012416,2.0,119418.64361659288
264,3.4532748505869177,-12.307291251543298,0.0,456.6117019565634,2.0,115706.5596910916
265,-8.236184681789986,9.780378513439768,0.0,456.5873457115676,2.0,116116.30876192545
266,-12.15728403639096,-4.137675433367587,0.0,456.224915864966,2.0,115790.95236687652
267,11.397181671923292,5.926602081377318,0.0,456.1994569032504,2.0,121224.38320064616
268,6.839768533044425,-10.886438404639286,0.0,456.12935648953646,2.0,120313.8667944365
269,10.34859336879909,7.725581672353218,0.0,455.7542121281118,2.0,121281.81237719736
270,-10.881608088668331,7.05962665437982,0.0,455.3822340621432,2.0,117600.12754433931
271,-9.799828735878828,-8.5551667519508,0.0,455.1344222120017,1.0,114584.14700142987
272,-8.418179760550297,-9.975935670090136,0.0,454.8418341266648,2.0,115230.39615518111
273,10.803443597426066,-7.394057475079228,0.0,454.58885160186776,2.0,117587.42812048565
274,13.120900762532807,-0.0237579393364375,0.0,454.3938945629551,2.0,117967.42781840226
275,-9.763280972285294,-8.787005013221064,0.0,454.2993623995189,2.0,115006.35677421358
276,-6.178850367265214,-11.652027912299282,0.0,453.9424148508905,2.0,112640.62926055491
277,-10.42609368980632,-8.127289167238313,0.0,453.7386120971011,2.0,113880.44006214566
278,9.870580416367437,-8.802725479854463,0.0,453.6982627165691,2.0,117034.03108951141
279,-9.510381245084002,9.20586335248918,0.0,453.6279605953847,2.0,116293.30849552296
280,4.476218314704428,12.488589345322117,0.0,453.42485062587946,2.0,122515.71785468768
281,13.071364078154303,-2.294462760062967,0.0,453.3936852919968,2.0,117917.2953178807
282,1.4253713612508918,13.196688644281672,0.0,453.3787848867257,2.0,124073.78186382812
283,4.001702927482478,12.68445514618905,0.0,453.196272698996,2.0,123335.8185297409
284,-0.9394874285384772,-13.278363859357196,0.0,453.12362744969744,2.0,114074.99180355799
285,-1.934440944122088,-13.199721122534385,0.0,452.9280420883346,2.0,114296.26038546812
286,1.6297257704763686,13.26109965137995,0.0,452.7926694056951,2.0,123921.40569372058
287,7.155590215472708,-11.307628007730704,0.0,452.6537959409167,2.0,118395.30553917495
288,-12.714429754111524,4.1867846005530485,0.0,452.6233769253248,2.0,114958.12703997678
289,13.20010522187806,2.2520886111395395,0.0,452.5909924494335,2.0,115349.8795641375
290,13.3951178506673,0.3706215023093642,0.0,452.5276689525529,2.0,117190.06438554848
291,-12.446301542788134,-4.981814058614775,0.0,452.4868550909079,2.0,113128.5117243887
292,13.3305807070752,-1.5418219355541485,0.0,452.3982006216877,2.0,118105.59410201965
293,7.47934150800336,-11.178897052893612,0.0,452.1904739366743,2.0,118897.65752429883
294,-0.3415943443156689,13.450855147930834,0.0,452.1568366896994,2.0,122027.91551922401
295,9.988438130631907,9.05639502603506,0.0,451.9697336632667,2.0,117454.89470185491
296,13.486495466006316,0.8927390283260608,0.0,451.74497084141785,2.0,116798.89552921934
297,7.753078505464411,11.07579459762062,0.0,451.7196463885836,2.0,120172.9169206557
298,12.591236823111306,5.069975910256601,0.0,451.3532877341885,2.0,119273.15522532647
299,10.087359625458692,-9.093726721049867,0.0,451.3014378867522,2.0,115380.16720358335
300,2.635549479929073,-13.330163150083669,0.0,451.2541337512603,2.0,113777.22057002375
301,-1.942183531004871,-13.460095696787151,0.0,451.1772059002088,2.0,112915.74693278667
302,5.549588319217205,12.43284708015362,0.0,451.0700981191338,1.0,121755.04148027337
303,13.013757733315428,-4.073023548139793,0.0,450.9263313814616,2.0,117215.36805394142
304,6.8292215582105325,-11.846195015756066,0.0,450.670079586983,2.0,115899.27970589994
305,9.33624826701713,-10.003977305810492,0.0,450.6013600942774,2.0,117882.81351952281
306,13.651834257684522,-1.1345362949890112,0.0,450.49756912580347,2.0,116683.57560370026
307,-13.73516047175375,0.5793341460974339,0.0,450.1646968682088,2.0,115010.86054715597
308,-4.241864247480345,13.08676139490156,0.0,450.0980587030847,2.0,121186.7839123322
309,1.0963841551793754,13.719627173974107,0.0,450.05467836552384,2.0,122828.94017327121
310,8.34683191867028,10.955912446442015,0.0,449.9868270856727,2.0,117135.8734577799
311,11.796166297431972,7.121522123603416,0.0,449.94583113816776,1.0,118051.7105549464
312,-9.268421373574272,10.198972177134976,0.0,449.93157019245535,2.0,114915.72493402104
313,9.166254882116323,-10.310905164647645,0.0,449.8285162588368,2.0,118573.24324703828
314,-13.217589308938216,4.094639014488616,0.0,449.5447785035295,2.0,114593.3964664339
315,12.713943591516232,5.4921706320498105,0.0,449.460480753164,2.0,118309.35486297292
316,-1.7566959108885585,-13.745031329159607,0.0,449.40965292725946,2.0,111920.38778450296
317,-3.8738980372976566,13.318443540377029,0.0,449.3157467136496,2.0,119461.91627403552
318,9.273905139332353,-10.337478943666898,0.0,449.195754720734,2.0,118380.4910008593
319,-8.05387395456878,-11.336728059700944,0.0,449.066629171682,2.0,112258.49336259709
320,11.58938749512657,7.747902482562714,0.0,448.82778761236887,2.0,116784.71698180029
321,13.53146194388567,-3.496649009924627,0.0,448.5827144709824,2.0,116470.73572357447
